"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Game/FirstPersonBP/Materials/LightTGlow.LightTGlow","0","21","21","1","13.713557","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/FirstPersonBP/Materials/Pixelate.Pixelate","0","10","10","1","3.982296","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","112","112","1","121.839249","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","21","21","1","24.945766","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWornWood1.ZWornWood1","0","21","21","1","15.161405","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWoodWorn_ncl1_1.ZWoodWorn_ncl1_1","0","21","21","1","18.080309","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWoodWorn1_ncl1_1.ZWoodWorn1_ncl1_1","0","21","21","1","11.858576","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWoodWorn1.ZWoodWorn1","0","21","21","1","11.614348","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWoodWorn.ZWoodWorn","0","21","21","1","13.772515","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZWindowSide1.ZWindowSide1","0","21","21","1","12.879786","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/zTV.zTV","0","21","21","1","12.608301","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZSteelMetal1_ncl1_1.ZSteelMetal1_ncl1_1","0","21","21","1","13.707706","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZSteelMetal1.ZSteelMetal1","0","21","21","1","12.970246","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZMarble_Porcelain.ZMarble_Porcelain","0","21","21","1","13.971527","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZMarble1.ZMarble1","0","21","21","1","14.095044","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZMarble.ZMarble","0","21","21","1","14.234813","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle_ncl1_3.ZHandle_ncl1_3","0","21","21","1","14.469734","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle_ncl1_2.ZHandle_ncl1_2","0","21","21","1","14.231114","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle_ncl1_1.ZHandle_ncl1_1","0","21","21","1","12.651379","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle1_ncl1_1.ZHandle1_ncl1_1","0","21","21","1","12.984111","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle1.ZHandle1","0","21","21","1","13.466129","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZHandle.ZHandle","0","21","21","1","14.688349","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZGunMetal1.ZGunMetal1","0","21","21","1","13.021270","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZGunMEtal.ZGunMEtal","0","21","21","1","14.094872","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZEndtable.ZEndtable","0","21","21","1","12.863900","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZCounter1.ZCounter1","0","21","21","1","13.293289","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZCounter.ZCounter","0","21","21","1","12.972440","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZCloset.ZCloset","0","21","21","1","12.927672","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZBrownWood1_ncl1_1.ZBrownWood1_ncl1_1","0","21","21","1","13.068023","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZBrownWood1.ZBrownWood1","0","21","21","1","13.059530","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZBlueRug1.ZBlueRug1","0","21","21","1","14.099762","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/zBlackWood1.zBlackWood1","0","21","21","1","12.640888","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/zBlackWood.zBlackWood","0","21","21","1","13.460230","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZBirchVenure.ZBirchVenure","0","21","21","1","12.859795","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/ZBeigeLampShade1.ZBeigeLampShade1","0","21","21","1","13.701141","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/YogaMat.YogaMat","0","21","21","1","13.167081","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WindowUp1.WindowUp1","0","21","21","1","13.367012","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_VinnyRoom_01.WallTexture_VinnyRoom_01","0","21","21","1","12.987996","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_TristainRoom_01.WallTexture_TristainRoom_01","0","21","21","1","13.239473","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_MidelRoom_01.WallTexture_MidelRoom_01","0","21","21","1","13.273849","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_JessRoom_01.WallTexture_JessRoom_01","0","21","21","1","13.779372","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_ElliotRoom_01.WallTexture_ElliotRoom_01","0","21","21","1","13.976784","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTexture_AnneRoom_01.WallTexture_AnneRoom_01","0","21","21","1","13.804102","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/WallTEX.WallTEX","0","21","21","1","13.034537","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/toilet1.toilet1","0","21","21","1","12.560764","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/TEX_StorageRack.TEX_StorageRack","0","21","21","1","13.475252","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/TEX_CheckoutKiosk.TEX_CheckoutKiosk","0","21","21","1","13.373879","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/TableStool.TableStool","0","21","21","1","13.466841","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/TableMat.TableMat","0","21","21","1","13.236930","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Stove_GEO_EDCouch.Stove_GEO_EDCouch","0","21","21","1","12.949409","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Stove1.Stove1","0","21","21","1","12.997883","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Stove.Stove","0","21","21","1","12.649703","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/StairsTEX.StairsTEX","0","21","21","1","12.943021","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Space_Rug.Space_Rug","0","21","21","1","12.966842","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Sink1.Sink1","0","21","21","1","13.086272","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Sink.Sink","0","21","21","1","12.727645","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/shelf6.shelf6","0","21","21","1","13.220015","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/SaferoomFloorTEX.SaferoomFloorTEX","0","21","21","1","13.199398","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PlasticBins.PlasticBins","0","21","21","1","13.254045","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PingpongTable_TEX1.PingpongTable_TEX1","0","21","21","1","13.134794","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PingpongnetWoundup_TEX1.PingpongnetWoundup_TEX1","0","21","21","1","12.928973","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PingPongNet_TEX.PingPongNet_TEX","0","21","21","1","12.717458","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PingPongLegs_TEX1.PingPongLegs_TEX1","0","21","21","1","13.373522","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/PetBed_TEX.PetBed_TEX","0","21","21","1","13.656381","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/pasted__ZHandle1.pasted__ZHandle1","0","21","21","1","14.222031","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/pasted__TableStool2.pasted__TableStool2","0","21","21","1","12.775761","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/pasted__TableStool1.pasted__TableStool1","0","21","21","1","13.205542","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/OneCabinet1.OneCabinet1","0","21","21","1","13.433918","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomWindow.MidelsRoomWindow","0","21","21","1","14.304927","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomTV.MidelsRoomTV","0","21","21","1","13.925043","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomStove.MidelsRoomStove","0","21","21","1","13.031196","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomStandLamp.MidelsRoomStandLamp","0","21","21","1","13.022063","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomShelf.MidelsRoomShelf","0","21","21","1","13.188379","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomRug.MidelsRoomRug","0","21","21","1","13.253436","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomMicrowave.MidelsRoomMicrowave","0","21","21","1","13.194436","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomKitchenSink.MidelsRoomKitchenSink","0","21","21","1","13.079832","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomKitchenCounter.MidelsRoomKitchenCounter","0","21","21","1","13.469316","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomFridge.MidelsRoomFridge","0","21","21","1","13.198674","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomDiningChair.MidelsRoomDiningChair","0","21","21","1","13.618553","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomCouch.MidelsRoomCouch","0","21","21","1","14.549940","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomComfyChair.MidelsRoomComfyChair","0","21","21","1","16.133190","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomCoffeeTable.MidelsRoomCoffeeTable","0","21","21","1","14.558408","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomCloset.MidelsRoomCloset","0","21","21","1","14.723654","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/MidelsRoomBigShelf.MidelsRoomBigShelf","0","21","21","1","14.206177","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Microwave1.Microwave1","0","21","21","1","13.502989","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/LivingRoomTable1.LivingRoomTable1","0","21","21","1","15.395725","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/LivingRoomTable.LivingRoomTable","0","21","21","1","14.362108","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/LightingFramesTEX.LightingFramesTEX","0","21","21","1","13.782763","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/lambert1.lambert1","0","21","21","1","14.136802","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_SinkCounterTexture.Kitchen_SinkCounterTexture","0","21","21","1","14.993008","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_SingleCab_Texture2.Kitchen_SingleCab_Texture2","0","21","21","1","14.376157","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_SingleCab_Texture.Kitchen_SingleCab_Texture","0","21","21","1","13.685184","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_OvenTexture.Kitchen_OvenTexture","0","21","21","1","15.408492","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_MicrowaveTexture.Kitchen_MicrowaveTexture","0","21","21","1","14.494119","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_fridge_texture.Kitchen_fridge_texture","0","21","21","1","12.837569","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Kitchen_DoubleCabTexture1.Kitchen_DoubleCabTexture1","0","21","21","1","13.127260","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bedroom_BottomPart_NighStandTexture.Bedroom_BottomPart_NighStandTexture","0","21","21","1","13.735539","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bedroom_BigShelfTexture.Bedroom_BigShelfTexture","0","21","21","1","13.480656","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bedroom_BedTexture.Bedroom_BedTexture","0","21","21","1","13.380253","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/BedroomScreenTexture.BedroomScreenTexture","0","21","21","1","13.252070","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/bathtub1.bathtub1","0","21","21","1","12.380135","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bathroom_ToiletTexture.Bathroom_ToiletTexture","0","21","21","1","13.982676","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/AnnesRoom_PingPong_TEX.AnnesRoom_PingPong_TEX","0","21","21","1","13.374108","0","0"
"/Game/FirstPersonBP/Maps/test/WallTexture_AnneRoom_01.WallTexture_AnneRoom_01","0","12","12","1","6.613095","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/aiStandardSurface111.aiStandardSurface111","0","21","21","1","12.706444","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/AnnesRoom_Rug_TEX.AnnesRoom_Rug_TEX","0","21","21","1","12.590340","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/AnnesRoom_Microwave_TEX.AnnesRoom_Microwave_TEX","0","21","21","1","13.212912","0","0"
"/Game/FirstPersonBP/Maps/test/aiStandardSurface20.aiStandardSurface20","0","12","12","1","7.660220","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bedroom_TopShelfTexture.Bedroom_TopShelfTexture","0","21","21","1","14.301340","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bedroom_StandLampTexture.Bedroom_StandLampTexture","0","21","21","1","11.854867","0","0"
"/Game/FirstPersonBP/Maps/test/ZCloset.ZCloset","0","12","12","1","7.938179","0","0"
"/Game/FirstPersonBP/Maps/test/Sink.Sink","0","12","12","1","6.747080","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bathroom_Sink_texture.Bathroom_Sink_texture","0","21","21","1","12.180686","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/aiStandardSurface109.aiStandardSurface109","0","21","21","1","13.320116","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/FirstPersonBP/Blueprints/aiMAT.aiMAT","0","24","24","1","12.278241","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bathroom_SinkFaucetTexture.Bathroom_SinkFaucetTexture","0","21","21","1","12.336497","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/KitchenShelfTexture.KitchenShelfTexture","0","21","21","1","12.735538","0","0"
"/Game/FirstPersonBP/Maps/test/carpet.carpet","0","21","21","1","12.450501","0","0"
"/Game/FirstPersonBP/Maps/test/bed_post.bed_post","0","12","12","1","7.552930","0","0"
"/Game/FirstPersonBP/Maps/test/ZBrownWood.ZBrownWood","0","12","12","1","6.983522","0","0"
"/Game/FirstPersonBP/Maps/test/aiStandardSurface37.aiStandardSurface37","0","12","12","1","6.972899","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/Bathroom_SinkCabTexture.Bathroom_SinkCabTexture","0","21","21","1","13.409679","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/AnnesRoom_DoubleCabinet_TEX.AnnesRoom_DoubleCabinet_TEX","0","21","21","1","12.398795","0","0"
"/Game/FirstPersonBP/Maps/test/ZHandle_ncl1_4.ZHandle_ncl1_4","0","12","12","1","7.175037","0","0"
"/Game/FirstPersonBP/Maps/FinalMap/AnnesRoom_Couch_TEX.AnnesRoom_Couch_TEX","0","21","21","1","12.850909","0","0"
